projection_1,projection_2,projection_method,subtype_id,subtype,Luminal subtype signature,HER2-enriched subtype signature,Basal-like subtype signature
-5.974879,-2.4542246,PCA,3,Basal-like,-0.6491467484001561,-0.5340511452220544,0.9432813121836721
-5.2327404,0.29862022,PCA,4,Normal-like,-0.45864217079801173,-0.11106560724288918,-0.17900794762876107
-6.8096323,-1.7164483,PCA,3,Basal-like,-0.8394991974860202,-0.7197695451166111,0.7565010486533701
23.239246,2.214714,PCA,1,Luminal B,1.6251547159990136,1.0956441014223903,-1.5481439879291088
-6.378127,5.283444,PCA,3,Basal-like,-0.990829060007773,-0.28213731987613483,0.8189632710675996
4.3930025,-1.1974034,PCA,0,Luminal A,-0.05607956737684476,1.9855156303100054,-0.8955594898863313
-6.0201263,-2.5502439,PCA,3,Basal-like,-0.7593315476181893,-0.49420309201868673,0.9259481459039756
-10.356901,6.4750047,PCA,3,Basal-like,-1.1007427338922802,-0.7904802858705292,1.117779171690737
-4.142057,-5.577775,PCA,3,Basal-like,0.12507069341511362,-0.2286135928699792,0.7487768140774396
-4.6047997,-4.5190597,PCA,3,Basal-like,-0.1317736214327886,-0.2584685574026516,0.6779382197739613
-7.568012,4.049525,PCA,3,Basal-like,-0.7407564336683337,-0.4516337988973695,1.2255191060180515
-4.5527005,6.2071843,PCA,3,Basal-like,-0.48689529455533237,-0.03219586118171605,0.3371320366292023
19.279903,0.5343976,PCA,1,Luminal B,1.9500534573233734,1.076530121213975,-1.0312270806095651
-4.22338,-5.5331726,PCA,3,Basal-like,-0.19187475193051395,0.15148943677138843,-0.027771077074212842
-6.210534,5.4675517,PCA,4,Normal-like,-0.9310625060044386,-0.015621637788559531,0.48600846590771346
-6.425807,-2.327631,PCA,3,Basal-like,-0.4992146525418293,-0.27941674074595907,0.7353794460428891
18.61796,0.44359732,PCA,1,Luminal B,1.2297232399520526,0.8091510626101457,-1.5558749203130582
-4.4158463,-5.4870477,PCA,3,Basal-like,-0.02695111146535433,-0.3210129334161356,0.7142790188984276
0.13133311,-4.824692,PCA,0,Luminal A,0.7473425419969539,-0.015476082553614892,-0.4119938597888549
2.3273816,9.748999,PCA,2,HER2-enriched,-0.8045746033978515,0.4477367107124348,-0.021477255213745702
-6.503343,-0.64268255,PCA,3,Basal-like,-0.2931432524040578,-0.22204707048172512,0.5370440256642406
-4.6838207,-5.4934664,PCA,3,Basal-like,-0.15651615736712932,-0.37409633225330075,0.5980345640697046
-0.1411587,-4.672291,PCA,3,Basal-like,-0.16804014060611705,-0.6070622340778602,-0.737443386371084
-6.8471103,14.502907,PCA,3,Basal-like,-0.9128082318954761,-0.5759233901079123,0.9948346175383537
-2.3582091,-5.529747,PCA,0,Luminal A,-0.27903426654074964,-0.9112561305974461,-1.0368235420944873
-5.228609,-4.043556,PCA,3,Basal-like,-0.4674271678586751,-0.14836169490035264,1.0581039477560665
-4.9612036,-4.598583,PCA,3,Basal-like,-0.21600748168296274,-0.1612909646266733,0.6973207779782552
-6.0781636,2.0502305,PCA,4,Normal-like,-0.9630593136732082,-0.08870826138466344,0.24206586343009767
-0.7332293,-5.440468,PCA,0,Luminal A,0.838021534256637,-0.16893741719631628,0.19161413926735055
-4.2407117,-3.1445792,PCA,3,Basal-like,-0.018756413735090016,0.37751467299953767,0.19493324402030465
-6.718859,10.099609,PCA,4,Normal-like,-1.1791389862331059,-0.10095622283857354,0.6864807066803651
-6.4905663,-1.9867418,PCA,3,Basal-like,-0.5193809285978407,-0.3646923322381987,0.9833729881340469
25.507929,2.896896,PCA,1,Luminal B,2.0219190305772377,1.4953192193227,-1.9504195478202966
-5.7139792,-3.8166385,PCA,3,Basal-like,-0.31743053236892127,-0.6907174715850721,0.7290544363128708
-3.970515,-6.161999,PCA,3,Basal-like,0.37278230056143924,-0.2772108836242718,0.6656339639109949
6.058589,7.1306224,PCA,2,HER2-enriched,-0.49912144930220237,1.793441511358943,-0.980266372343002
-4.8643494,-5.066348,PCA,3,Basal-like,0.062176887932820474,-0.35771828119491067,0.8101370405272457
0.262104,-4.77823,PCA,3,Basal-like,0.45869085734813175,-0.3906988126974434,-0.3832648879442884
0.7723249,-5.2856536,PCA,0,Luminal A,0.9242637626105799,-0.03836001567071734,0.18186901552296658
-3.947876,-1.2860227,PCA,3,Basal-like,-0.6881504507990426,-0.1511557702122041,0.9186941916858109
1.664544,-4.5057945,PCA,0,Luminal A,0.8686437521665963,-0.23253145484221674,-0.5222057782179829
-1.8541456,-6.0342913,PCA,3,Basal-like,0.5623998177962685,-0.6531082980711703,0.16474597358284498
-4.9950094,2.8735242,PCA,3,Basal-like,-0.5410413336041209,-0.12652017422885103,0.7505238947483079
-5.1217637,-4.288848,PCA,3,Basal-like,-0.5499158581442811,-0.35463548965146213,0.4295777921562125
-4.4063725,0.5937319,PCA,3,Basal-like,-0.48547030891057025,-0.4636327359539839,0.6870015021352929
-4.7328196,-5.37694,PCA,3,Basal-like,-0.15727758176747614,-0.6430431278886082,0.9429141815185597
-5.545999,-2.0297313,PCA,3,Basal-like,-0.6742891768707239,-0.3608652762694241,0.26079990542013815
-6.7261133,0.004228115,PCA,3,Basal-like,-0.9880337159276843,-0.6587892041004131,0.15290460860400962
-5.7218328,-3.934996,PCA,3,Basal-like,-0.4793757516008796,-0.7132183693422245,0.9449590099339912
-6.7555585,9.8653965,PCA,4,Normal-like,-0.9736730175341622,-0.09051530366230157,0.383294053394835
-4.752261,-4.778095,PCA,3,Basal-like,0.3813501363148634,-0.35511219144650574,0.7728911990604834
-4.3291583,-5.319599,PCA,3,Basal-like,-0.011483207531332564,-0.34362287836425387,0.5498854216429038
21.953104,1.3169045,PCA,1,Luminal B,1.8418645715690418,1.0572570913530182,-1.3125649200777918
-7.0276003,6.267657,PCA,3,Basal-like,-1.2393743396228287,-0.29761536614887063,0.9019715815181389
-1.180777,-5.3656383,PCA,0,Luminal A,0.5381433750518092,-0.48047792658754246,-0.09593880860757731
-5.920932,-2.448358,PCA,3,Basal-like,-0.5580347392842818,-0.6586614421332997,0.7726952642453053
-1.1122936,-5.7389336,PCA,0,Luminal A,1.2339683084600896,-0.198045463521268,-0.0941229174012943
19.80119,0.8679123,PCA,1,Luminal B,1.7979359364717198,1.0568328273387906,-1.6730656552775152
0.6369642,-4.5008907,PCA,2,HER2-enriched,0.27887012789044546,-0.7804670027090632,-0.6902869125495295
-3.079088,-4.2697606,PCA,3,Basal-like,-0.2737632885451574,-0.26871703336789726,0.6985681542037854
-5.987092,9.750584,PCA,4,Normal-like,-1.2236533568182733,-0.49356321449732754,0.04087181804516043
-0.45736703,-5.487055,PCA,3,Basal-like,0.9753789844253107,-0.30391958965005994,0.03406050205400817
-4.3840714,-1.8829966,PCA,3,Basal-like,-0.32329995784715276,-0.05973461469250127,0.28304429323497615
-6.006071,0.7648659,PCA,3,Basal-like,-0.48667969285113566,-0.3069585436379033,0.22883433332542147
2.1364887,-4.2535057,PCA,0,Luminal A,1.098779909102812,-0.23763116241496499,-0.7843401846025617
-7.613058,8.460936,PCA,4,Normal-like,-0.8752311657055184,-0.5148657453131117,0.6046771462623407
-5.394751,-2.5726902,PCA,3,Basal-like,-0.27449505078223213,-0.4721297822000906,0.8165246011839306
-5.870114,0.6343875,PCA,3,Basal-like,-0.3875950125131804,-0.2287822381141069,0.8135709759858819
-7.0203624,-0.6766691,PCA,3,Basal-like,-0.949447925950541,-0.5827846139193623,0.8656477368987209
-3.8194523,-6.214287,PCA,0,Luminal A,0.3645136865582236,-0.2322553536357322,0.36666611685707584
-0.34785226,-4.9011054,PCA,3,Basal-like,0.43985319320659355,-0.776366443937616,-0.9847693704054602
4.129023,-3.503605,PCA,0,Luminal A,0.4725614997509607,1.1224822415241182,-0.6029085446975334
0.97532344,-5.191774,PCA,0,Luminal A,0.6310587662150092,-0.21015977733585725,-0.04102499835247661
-6.292763,-0.39017248,PCA,3,Basal-like,-0.835096440913972,0.02417791075649986,0.8124161423327261
-6.9795876,3.0187078,PCA,3,Basal-like,-0.5719999132559583,-0.426437046748644,0.7840208648370287
-4.8996,-4.8210173,PCA,3,Basal-like,-0.19452230528473136,-0.29301517637804797,-0.25240543918321207
-5.909027,-3.309745,PCA,3,Basal-like,0.19021230062128355,-0.5151716815202328,0.91950023594097
-1.3793833,-5.6743827,PCA,3,Basal-like,0.6767164933899508,0.012718183197432398,0.583901324597506
-5.788638,-0.50854015,PCA,3,Basal-like,-0.4479054646075909,-0.6608555502724797,-0.04394965174453973
-6.950081,9.634756,PCA,3,Basal-like,-0.9589442974259756,0.4628362816268775,0.846064477407597
-5.078585,3.5870824,PCA,3,Basal-like,-0.7200205432512258,-0.5252050041638924,0.6749974626902407
0.14181802,-5.2520475,PCA,0,Luminal A,1.0273278534691561,-0.26117851108826334,-0.22147000172398812
-6.5377207,-0.21997166,PCA,3,Basal-like,-0.38878144058016856,-0.035297202816348267,0.9476437619382269
-5.171281,-3.4849343,PCA,3,Basal-like,-0.14046122908272213,-0.17758196182583558,0.6922790331160343
19.790142,1.119163,PCA,1,Luminal B,0.9824214419721853,0.9253542650312224,-1.4392438611459595
1.549389,-4.1560264,PCA,0,Luminal A,0.42334489836996575,-0.5447286768051198,-0.6353532147461803
10.529577,-2.420354,PCA,1,Luminal B,1.148857819855766,0.58359710958034,-1.555674933366734
-7.154857,0.21805525,PCA,3,Basal-like,-0.9541672742783598,-0.5382696024653484,0.5247875058432786
28.72634,3.5706983,PCA,1,Luminal B,1.5619443804246713,1.0402964416362517,-1.486762253147066
-0.25589073,-1.556071,PCA,3,Basal-like,-0.025412130306976293,-0.007555653742680933,0.06145561764525599
-7.584306,7.1218505,PCA,4,Normal-like,-1.1916499507201594,-0.2812667087888593,0.8665794083205376
19.86449,0.7205653,PCA,1,Luminal B,1.8973805966919968,1.170883654000989,-1.6405783548207247
-5.6992555,-2.9985108,PCA,3,Basal-like,-0.538153773100809,-0.0020192756817851085,0.6406445443872248
16.296934,-0.7311735,PCA,1,Luminal B,1.062127109556914,0.5602360305655065,-1.551704216106744
-0.17272453,-5.123975,PCA,0,Luminal A,0.931079087999602,-0.1786045638608978,-0.7361867701328559
-5.627993,6.408877,PCA,4,Normal-like,-0.06637920559291907,-0.38153925241323594,0.037436637488577444
-0.06774348,-5.301675,PCA,0,Luminal A,1.1945983677868093,0.18320555075716538,-0.23498257881989326
-6.123134,12.630285,PCA,4,Normal-like,-0.9739640929057232,0.305861061452806,-0.052403837158628175
-5.7376313,-1.881377,PCA,3,Basal-like,-0.6966338205848495,-0.2438813767412249,0.5147698021609469
-4.3028994,-4.375657,PCA,3,Basal-like,-0.2971560397231362,0.2656069678916389,0.596968219443509
19.95028,0.80896425,PCA,1,Luminal B,1.4130571239798657,0.8712460075004154,-1.59248432586804
21.512102,1.2379327,PCA,1,Luminal B,1.7459195313632057,1.1115346356651417,-1.5530282550870127
0.55662775,-4.536726,PCA,0,Luminal A,0.27887012789044546,-0.7804670027090632,-0.6902869125495295
-6.9291716,6.6168637,PCA,4,Normal-like,-0.9616467811515096,-0.6179080028101297,0.6806482225154846
-5.720215,0.36011028,PCA,3,Basal-like,-0.6536283367454796,0.022154181982334393,0.5904472611548376
-8.048298,1.357573,PCA,3,Basal-like,-1.0795420382319076,-0.874897297286509,1.1791988413298373
-5.4874725,-0.38303566,PCA,3,Basal-like,-0.19602863817317917,-0.24091619081747995,0.6689961726117665
-0.9424641,-4.507025,PCA,3,Basal-like,-0.35466901458724537,-0.6220641839901025,-0.7782338653330908
0.7162713,-4.9673586,PCA,1,Luminal B,0.8263643356844828,-0.15480558408629044,0.42863967603158026
25.934282,3.975492,PCA,1,Luminal B,1.188806720757084,0.9536667931199028,-1.268056966825031
0.4269478,-5.2146645,PCA,0,Luminal A,1.2128987818811177,0.47046029062056216,-0.33942926746029284
-3.4352064,-4.9035525,PCA,0,Luminal A,0.1578145123243815,0.6352553253061244,0.299868101857396
-6.8529673,-0.73740053,PCA,3,Basal-like,-0.563858964504628,-0.8048325973567952,1.4198615023835695
2.5165114,3.9203944,PCA,2,HER2-enriched,-0.749333623108822,0.7194756458863081,-0.4117282077937851
-5.8802567,10.332163,PCA,4,Normal-like,-0.8002401647354911,0.18498607091060024,0.11181052948970391
18.102493,0.23502207,PCA,1,Luminal B,1.187673875354845,0.30606723823816373,-1.7204764797158563
0.7233561,-4.901395,PCA,0,Luminal A,0.8992592096851609,-0.14823351721581024,0.23118361151228464
21.853632,1.4987736,PCA,1,Luminal B,1.630734017466557,0.6954535369095516,-1.3514520659207923
-5.8443832,-0.057258606,PCA,3,Basal-like,-0.5630118273791253,-0.11995017326293525,0.4707336259974092
-4.154088,-4.798804,PCA,3,Basal-like,-0.07979766089488877,-0.4067554817261089,0.7415934646453567
31.170582,5.1058564,PCA,1,Luminal B,2.077082585711794,1.226328011903725,-1.765279846562831
-5.937488,-1.7796559,PCA,3,Basal-like,-0.41787529924499306,-0.23285659112044785,0.9538483564171073
0.10347834,-4.8716984,PCA,0,Luminal A,0.45869085734813175,-0.3906988126974434,-0.3832648879442884
-3.94048,7.115932,PCA,4,Normal-like,-0.449414944237634,0.19523619485591406,-0.526270208689441
-8.222579,9.063219,PCA,3,Basal-like,-0.6927943671357095,-0.2987442314072761,0.43318206053703806
1.0987134,-4.7716107,PCA,3,Basal-like,0.8478618350328818,0.2806875179079591,-0.012362040555674487
-5.8092685,-3.966063,PCA,3,Basal-like,-0.3046457257705957,-0.645773444248203,0.9540590674083387
-5.4740114,4.528548,PCA,3,Basal-like,-0.6317286856666761,0.028732983278077925,0.6881957582120848
2.1822767,-3.7414732,PCA,0,Luminal A,-0.04109130651973811,2.1379142864426095,-0.3077391035946941
0.13127449,-5.1129465,PCA,0,Luminal A,1.1845903795201769,0.15004105326478878,-0.8267621452011874
-5.8409266,4.6289716,PCA,4,Normal-like,-0.5546501901109122,0.0740457555771647,0.11943836082453704
-5.0274377,-4.4260654,PCA,3,Basal-like,-0.21791316145733275,-0.23828017577814942,0.6038990558502999
13.30844,-1.7331891,PCA,1,Luminal B,1.216594350133361,1.1330504193269337,-1.2643640950265795
-5.935862,-3.438054,PCA,3,Basal-like,-0.5170013999304514,-0.5182166469201754,0.33775323143492963
2.1209693,-4.8786073,PCA,3,Basal-like,0.6553743521932516,-0.33918694723657383,-0.4253737451376388
-6.504428,-2.112874,PCA,3,Basal-like,-0.5478874685652968,-0.6536024110147235,0.963874660536715
-0.713352,-5.379284,PCA,3,Basal-like,0.7847661931304668,-0.4441119895953094,-0.04924780016449341
12.059724,-2.127905,PCA,0,Luminal A,1.3267930611482752,0.8648058099439865,-0.7096380063672509
-5.1196666,-3.9650383,PCA,3,Basal-like,-0.7016205926026727,-0.5218990861669792,0.5958822578477588
19.307474,0.85031414,PCA,1,Luminal B,0.9024771664497999,0.19098874145477607,-1.275111306860429
-1.1382993,-4.997795,PCA,3,Basal-like,-0.27699314498248884,-0.8404733905903321,-0.6459921657745803
23.688549,2.6029239,PCA,1,Luminal B,1.6487285597331662,1.2409664046452995,-1.6448630791969565
-5.3063984,-3.4899209,PCA,3,Basal-like,-0.6135704052835035,-0.4640173053380601,0.3440242986947567
13.855702,-1.622715,PCA,1,Luminal B,1.3374322021222311,0.7581064082244943,-1.6682799657294698
-2.0874734,1.1700296,PCA,3,Basal-like,-0.09247538636812105,-0.5626982866568824,0.6672481593993369
-6.1170125,8.608473,PCA,4,Normal-like,-1.2669262873643108,-0.35239870384611754,0.3470419775387068
20.364676,0.9154291,PCA,1,Luminal B,1.710971076371652,1.0406579274412804,-1.6465289292640237
19.360003,0.62111807,PCA,1,Luminal B,1.0729674505668878,1.4151754710951814,-1.6945845639270005
-8.117241,12.059797,PCA,4,Normal-like,-0.6431245253540462,-0.06980572212794785,0.7913407669006485
-6.631881,-0.7981334,PCA,3,Basal-like,-0.7980759489762188,-0.5775541889754439,0.8416820802136881
0.38351527,-4.9871826,PCA,0,Luminal A,0.8592795601091996,0.0023925182815196858,-0.13101837086691104
22.583246,1.6150584,PCA,1,Luminal B,2.042844266500825,1.2007600946127046,-1.498295769115909
-5.3564544,-3.4499526,PCA,3,Basal-like,-0.6525532295340007,-0.06440373153557259,0.7782958226657894
3.5709872,-4.4399595,PCA,1,Luminal B,1.2225876111146905,0.1366576938670968,-0.6349307006209299
1.5716192,-4.8444405,PCA,2,HER2-enriched,1.2712104696525677,0.37362709096399477,-0.3973175184607274
-6.9063416,7.4868855,PCA,4,Normal-like,-0.6541285456468002,-0.845249551088361,0.5347957875246088
3.799796,1.83642,PCA,2,HER2-enriched,-0.4508891493859266,1.6361501271316947,-0.38696737722270225
0.2675601,-4.723856,PCA,4,Normal-like,0.27483188982675844,-0.569550589386976,0.1311642493199567
-5.0151987,8.267376,PCA,4,Normal-like,-0.611069927873892,0.035317112453180394,0.1701199276192843
16.85408,1.4315653,PCA,1,Luminal B,0.15603639094518051,0.1986556392837215,-1.2885582397911024
-4.942493,-4.1194067,PCA,3,Basal-like,-0.2174738706772284,-0.1800541827606268,1.0216984346577629
-5.1129284,6.603706,PCA,4,Normal-like,-0.7194446176937247,0.3581994113424299,0.22778183865905555
-1.0927145,-5.47471,PCA,3,Basal-like,0.20351850583683265,0.2259881306703788,-0.1347366489624032
-4.8267994,8.01082,PCA,4,Normal-like,-0.9442409291590004,0.2105983239445145,-0.04070099731135006
-7.25212,-0.45032883,PCA,3,Basal-like,-0.9429761618822574,-0.9831165266844543,0.6463738653555928
-6.5207057,-2.3795798,PCA,3,Basal-like,-0.5194084354342214,-0.7093377631339358,0.9862311298198088
-3.5141315,-5.0908966,PCA,3,Basal-like,0.09482137400747803,-0.06483699386454773,0.601010749135433
-0.5727199,7.2008233,PCA,2,HER2-enriched,-0.6387123841499537,1.5068214064285104,-0.8703186486536056
1.6058264,-4.442275,PCA,1,Luminal B,0.6838493047001943,-0.20814402351305178,-0.5689774980451109
-5.941223,10.329634,PCA,4,Normal-like,-1.1400814641340946,-0.1850619987995097,0.44318387894310984
-6.500565,4.700869,PCA,4,Normal-like,-1.1811076451597438,-0.2762050058746025,0.22760091060871543
-5.3287673,6.0390964,PCA,4,Normal-like,-0.5396240572371223,-0.060624817983080434,0.33022130496473795
5.306514,3.63094,PCA,2,HER2-enriched,-0.43388519016357757,2.107186562691088,-0.4062194333600298
-3.8300238,7.3878007,PCA,2,HER2-enriched,-0.6442987866788382,0.6933977829417467,-0.4558588941118793
-5.00445,0.8992872,PCA,3,Basal-like,-0.7073570937008117,-0.24524687824631886,0.08050232533335426
-3.8770616,-4.8655925,PCA,3,Basal-like,0.07793347600213366,-0.5917079068403701,0.9325148230715701
-1.0953971,-5.8024526,PCA,3,Basal-like,0.7136333095312918,-0.3225478313702076,-0.2870737226773482
-6.4087386,2.3450823,PCA,3,Basal-like,-0.567119625246256,-0.4023487304255997,1.0387186954463077
0.6697844,-4.885786,PCA,0,Luminal A,1.0513949422856097,-0.23078870809039354,0.032508808932576405
0.98512757,-5.16668,PCA,1,Luminal B,0.9242637626105799,-0.03836001567071734,0.18186901552296658
-4.048754,-5.495318,PCA,3,Basal-like,0.22766346994758718,-0.17302932134738008,0.6227295210771991
-5.1176095,-4.7673926,PCA,3,Basal-like,-0.22124035570792042,-0.20458885656723616,0.4913225415246373
10.347157,6.3372903,PCA,2,HER2-enriched,0.09947401555712712,2.0271533520969447,-1.2208821886233907
-1.8541456,-6.0342913,PCA,0,Luminal A,0.5623998177962685,-0.6531082980711703,0.16474597358284498
-2.3358045,-5.396838,PCA,3,Basal-like,-0.017099794506319682,-0.8537223260126365,-0.642792852128323
5.217463,4.833958,PCA,2,HER2-enriched,-0.4072266896843879,1.6673866651456537,-0.8513071704707771
-5.103185,-3.607386,PCA,3,Basal-like,-0.4889324546556172,-0.29880832236833615,0.7659117883103186
-4.586967,-4.737773,PCA,3,Basal-like,-0.2931714676840693,-0.06617798384330482,0.5289839904833937
20.07584,1.426714,PCA,1,Luminal B,1.2445899645500975,0.7333018758488313,-1.304911666093476
-7.8556347,1.7088666,PCA,3,Basal-like,-0.7541144512835032,-0.2742572321367258,0.9461565835790133
-1.8489587,-5.0907006,PCA,3,Basal-like,-0.23993642703106774,-0.7669947332505922,-0.9051293127056413
0.5932722,-4.552405,PCA,0,Luminal A,0.6583729610035735,-0.3733008639072946,-0.5398017867972812
19.381138,0.66592693,PCA,1,Luminal B,0.683375334239225,0.9749070054131003,-1.1368540708082486
-5.1083784,-3.414421,PCA,3,Basal-like,-0.8698625974724661,-0.32072157109641386,0.3285141325417442
-5.057128,9.690973,PCA,4,Normal-like,-1.026686195883051,0.6544322125585919,-0.20839691053389564
0.8004782,-4.9232993,PCA,0,Luminal A,1.076074932237347,0.10054199541328893,-0.7889551941626912
0.66895914,-4.5932736,PCA,0,Luminal A,0.26127432041919674,-0.6374925247137828,-0.6584920810961146
0.19092491,-5.5024343,PCA,0,Luminal A,0.894787467808213,0.057056503317483326,-0.19091372520330502
-7.008735,7.924516,PCA,4,Normal-like,-1.1838423446681539,-0.8870456859605755,0.9221050584125946
25.147636,3.0460086,PCA,1,Luminal B,1.4143390176214385,0.838474592677758,-1.4081739853573516
0.48167828,4.496259,PCA,2,HER2-enriched,-0.6592644099457201,0.7988894539862622,-0.1859269159129981
-1.129202,-4.993827,PCA,0,Luminal A,-0.27699314498248884,-0.8404733905903321,-0.6459921657745803
0.47415724,-5.0573053,PCA,0,Luminal A,1.076074932237347,0.10054199541328893,-0.7889551941626912
-4.4395504,8.779419,PCA,4,Normal-like,-0.7645832734199491,-0.02038385065078394,0.13491812402976103
-5.7089615,8.505272,PCA,4,Normal-like,-0.7381383161319083,0.5226647900647464,0.5541322614098938
-7.774712,-1.4236219,PCA,3,Basal-like,-0.7225724760214284,-0.45622466714518567,1.1639614410790549
-5.632536,9.468664,PCA,4,Normal-like,-0.7342302360654939,0.6432364640128143,0.3177113075768806
20.747955,0.72784615,PCA,1,Luminal B,1.6054367142421786,1.1456543611264598,-1.1353134737232087
-3.257353,-0.36293936,PCA,3,Basal-like,-0.19137959391834072,-0.27052625136834246,-0.020937331479834634
17.79752,-0.11980295,PCA,1,Luminal B,1.4817146238456156,1.3406111788522725,-1.1200414300454988
-4.20704,-3.0408537,PCA,3,Basal-like,0.05688700503256881,-0.40081435564300544,0.8769258397487448
-5.4143586,5.753671,PCA,4,Normal-like,-1.0690057540851465,0.29086132595945086,-0.29676400867482405
21.978643,2.106256,PCA,1,Luminal B,1.95728701968647,1.350502779491431,-1.769145767896165
-7.4249573,0.30560017,PCA,3,Basal-like,-1.0959839292048055,-0.8072269951516561,0.34663828793491136
-6.905767,10.489761,PCA,4,Normal-like,-1.087661816972632,-0.32968708174535927,0.3979603756692789
-6.873847,5.8136954,PCA,3,Basal-like,-0.8518387403224026,-0.06978273870481785,0.8110818220095634
-6.2516103,10.326126,PCA,4,Normal-like,-1.1480623803176602,-0.41767437055673295,0.5992635547280669
