projection_1,projection_2,projection_method,subtype_id,subtype,Normal-like signature,Basal-like signature,Luminal subtype signature,HER2-enriched subtype signature
-5.8170767,-3.7650228,PCA,3,Luminal A,-0.14376572711927468,-0.3710578129466079,0.5158745996684694,-0.41945862257767236
-5.334053,9.406887,PCA,4,Luminal B,-1.0923081522379046,-0.07044483299527547,0.645700068662146,0.2987690750300288
-6.6358714,7.768883,PCA,4,Luminal B,-1.0515611270663194,-0.6534395707881544,0.8373252621838598,-0.054165918161229495
1.066006,-4.7505355,PCA,0,Normal-like,1.4562290515198484,-0.03889213145932034,0.1377740304824031,-0.14151534764329848
0.6114372,-5.1785994,PCA,0,Normal-like,1.5196118182409326,0.3511799041282518,-0.26465095709724124,-0.3225478313702076
19.94865,0.792336,PCA,1,Basal-like,-0.05188097808433214,2.068641218728682,-1.4647774760340881,0.9619736547903015
-6.219036,6.8595195,PCA,4,Luminal B,-0.4651459871824384,-0.4569791584597973,0.568062107250657,-0.14312128788502432
-0.33058563,-5.242099,PCA,3,Luminal A,1.385754545470824,0.018180270371121153,-0.12171379657269646,0.3988887903047026
0.9102558,-5.2130117,PCA,0,Normal-like,1.375283705111695,-0.2501155003357395,-0.5173324013436914,0.5641161807948484
-6.378472,1.7945032,PCA,3,Luminal A,-0.4454982445773089,-0.37366630386459293,0.544062600148685,-0.48351716946100187
20.671755,1.3868175,PCA,1,Basal-like,-0.451026635544998,1.4870086772575963,-1.6824577191282828,1.072961373462339
-1.4484178,6.91396,PCA,4,Luminal B,-0.6931191331930069,-0.35300868290928433,0.07514882669576743,0.6540229449216124
-0.079024255,-5.092124,PCA,0,Normal-like,1.5576315580826914,-0.08760953359488466,0.31465968371045505,-0.2996039396550771
-7.695792,1.5965853,PCA,3,Luminal A,-0.7740171362355455,-0.5309024896901946,0.9557024006369059,-0.2803676090667988
0.30961975,-4.7898464,PCA,1,Basal-like,1.4122592434159067,0.12701294766889068,-0.2576906150569178,-0.2847307122403867
0.60423446,-4.7367225,PCA,4,Luminal B,1.168390901288101,-0.0365026367873597,-0.3631328467431191,-0.25107325102278655
-3.356043,-4.8899693,PCA,3,Luminal A,0.2944870287434075,0.10872429291251218,-0.1237826097381664,-0.27263393349140774
-1.6351798,-5.6227064,PCA,3,Luminal A,1.1073095535087936,-0.3705721934916647,-1.1597341779546821,-0.7833478374081146
9.534993,5.1757283,PCA,2,HER2-enriched,-0.6597658076497745,0.24879057936498655,-1.6869565382348448,2.291119998453478
-4.6697097,-4.825035,PCA,3,Luminal A,-0.46770211761318153,-0.06943687824899522,0.41958070866533476,0.19388128995854645
2.1382968,-4.2536526,PCA,0,Normal-like,1.6913749554101525,0.030355969521615095,0.3356767600742219,-0.15480558408629044
-2.4439478,6.9431663,PCA,2,HER2-enriched,-0.8721300717816823,-0.21281156183137337,-0.39259216934617613,1.3739863270027763
-6.0791497,-2.9805124,PCA,3,Luminal A,-0.21468293494099505,-0.5159376230351491,0.9970780969347579,-0.5908736056749314
-5.7693872,10.8028145,PCA,4,Luminal B,-0.7138008431142129,-0.5769263071876043,0.42017471797437594,-0.23009443766981363
-7.1345124,3.5251966,PCA,3,Luminal A,-0.9135027182462873,-0.6549798860237082,0.6832727085658755,-0.4144666792406152
-0.49277312,-5.5095105,PCA,3,Luminal A,1.4569728222226732,0.2963085503376244,-0.22587893008112372,-0.3445575895618431
17.137932,0.5311799,PCA,1,Basal-like,-0.260149739353834,0.14516399887415696,-1.7723507020086795,-0.021966143072213284
19.85209,2.05617,PCA,1,Basal-like,-0.09952011433271889,0.9506759592236812,-1.1966749941538857,0.8171010562358557
-5.9193687,-2.5287147,PCA,3,Luminal A,-0.9049524512469826,-0.29203563200061833,0.6681183958330874,-0.10328339765667854
20.474215,1.1165557,PCA,1,Basal-like,-0.4667565187741042,1.9205001034754485,-2.1059740885557137,1.7459590868713994
20.001415,1.2132535,PCA,1,Basal-like,-0.3872552845871628,0.5190369666394925,-1.3028556995974792,1.298678543324103
-6.354267,9.303406,PCA,4,Luminal B,-1.2860316196728738,-0.5988031840554386,0.9435988344592484,-0.08054501572362813
-7.8702483,1.5889125,PCA,3,Luminal A,-1.2458357219735143,-0.4109989910407056,0.9250956360441409,-1.429204887982311
-5.3656425,-3.8120465,PCA,3,Luminal A,-0.09151925613182527,-0.4222739712069361,0.1918049813129926,-0.41199564106775566
-5.7307434,2.2375636,PCA,4,Luminal B,-0.7268434237791427,0.16280942811017576,0.4271712787956221,0.08056550003226491
-6.140913,11.947002,PCA,4,Luminal B,-0.6980330566870916,-0.5564384788630663,0.8862054115462944,-0.33294712680945715
-6.0618415,-3.1879191,PCA,3,Luminal A,-0.07464718166337461,-0.3038457895494279,0.5510972256194973,-0.6282468330990121
-7.1482906,9.904955,PCA,4,Luminal B,-0.9141193179289029,-0.6003902123815741,0.9954651497361284,-0.018140044473382883
-5.368186,-3.68847,PCA,3,Luminal A,-0.09409532848045084,-0.42111947814067097,0.491746205299429,0.2556868848678556
10.215795,6.3037305,PCA,2,HER2-enriched,-0.004387146012036998,0.0676611214642192,-1.1281745983611084,1.6636574787050784
-3.3007388,-1.744113,PCA,3,Luminal A,0.8228936971462701,-0.37912003236073016,0.6366072408298702,-0.0033585318079535735
-6.3467298,-2.349306,PCA,3,Luminal A,-0.21051299890485192,-0.21296154247579846,0.3523996425362421,-0.23417244454902933
0.11448121,-4.954634,PCA,3,Luminal A,0.7396331406040214,-0.007632398846989078,0.132488686710433,-0.11228125433597637
-3.3581676,-4.2594533,PCA,3,Luminal A,0.30543290965111375,0.08291913612708664,0.6793718104087509,-0.30780350060600686
-4.653075,-4.169262,PCA,3,Luminal A,-0.09207111874764273,-0.07201804989668972,0.5654608591352533,-0.39004137056517724
-0.012800813,-5.328796,PCA,3,Luminal A,1.7040966352103244,0.2454524962656913,-0.1505642962211301,-0.26117851108826334
22.876253,1.8257885,PCA,1,Basal-like,-0.9133563676315855,2.326372419537064,-1.5341918193572044,1.0470872456754245
2.6487472,-3.6818929,PCA,0,Normal-like,1.1982295222101347,-0.22907073073905806,-0.6159333767529247,-0.6306235991259315
2.8721972,5.533468,PCA,2,HER2-enriched,0.01882833203747561,0.44330040540388005,-0.7286735224774132,1.1519587338461008
-7.247281,-0.6933217,PCA,3,Luminal A,-0.6531251683452854,-0.5340558830719108,0.7578020762570699,-0.9347908919227009
-5.387848,-4.337325,PCA,3,Luminal A,-0.259070588006541,-0.3471937179205633,0.20759219025323122,0.10306223161910502
-8.743923,2.2731342,PCA,3,Luminal A,-0.3531864323031399,-0.3338969466145093,0.6402408812812465,-0.5817326348128056
-0.102843195,-5.293984,PCA,3,Luminal A,1.484319537084903,-0.19949570411199713,0.04402958772115722,-0.24143887135137823
-4.719508,-4.7755775,PCA,3,Luminal A,0.21764709248594055,-0.1846959262172942,0.29625913323463315,-0.4527646773789508
-6.433073,6.6974483,PCA,4,Luminal B,-0.5749894636058428,-0.5182381949348537,0.6260695114035074,-0.2681238237966723
-6.0559435,-3.335068,PCA,3,Luminal A,-0.6392990511948954,-0.2727099173701422,0.3558871333191438,-0.4905611373772447
0.78517723,-4.921999,PCA,3,Luminal A,1.55709547444045,-0.05706813659843774,0.023287462618410065,-0.09853156117345326
-6.6812625,4.31673,PCA,3,Luminal A,-0.5902704472235863,-0.5856527853844723,0.8340169522685627,-0.5415661137840578
-6.1222825,-2.42853,PCA,3,Luminal A,-0.33062974077653917,-0.6335113191826335,0.620326185792331,-0.41664806676486077
-6.238587,7.941831,PCA,4,Luminal B,-0.619586630184815,-0.5913127053306599,0.7699104936061179,-0.471750513619385
-5.001854,-4.1417174,PCA,3,Luminal A,-0.23358835771578884,-0.4049558648135256,0.5866761387085218,-0.6552465937526477
-4.905152,-3.5667582,PCA,3,Luminal A,0.23586871170448553,-0.20163177755939726,0.2985884374143771,-0.7016370857659737
-7.5218453,10.760286,PCA,3,Luminal A,-0.8114937800560834,-0.4807543138871283,0.7708679201611319,-0.19054273133972555
9.824011,5.944594,PCA,2,HER2-enriched,-0.27397888016252303,0.02628252666043475,-1.0886809924091934,1.8495420205939543
-1.767139,-5.880859,PCA,3,Luminal A,1.598534752745741,-0.35296534550170455,-0.11154522994562413,0.21155302106055213
-4.977528,7.78608,PCA,4,Luminal B,-0.40611673600318815,-0.44033969204420953,-0.08063563745460195,-0.30931111614545836
-7.6137743,-0.57750463,PCA,3,Luminal A,-0.0009217257163855533,-0.5604929252468258,0.9598657523058582,-0.8919661549520749
-6.5449777,-1.7235725,PCA,3,Luminal A,-0.6789996347710381,-0.4316029856374147,0.7658858852389501,-0.3331982275385701
-5.215226,-4.0597663,PCA,3,Luminal A,0.489404608686792,-0.2984181560281961,0.893176184379167,-0.23606044320697034
-7.671603,4.2330127,PCA,3,Luminal A,-0.8696502839123236,-0.3155311970288214,1.1197249604610342,-0.6948357860096593
-7.833719,1.1556082,PCA,3,Luminal A,-0.8575061294247474,-0.7421564711533538,1.053404963265514,-0.7719630226072286
22.72788,3.0044131,PCA,1,Basal-like,-0.34067320043431726,1.7841444639613386,-1.6820568063125447,0.7961589203693096
-4.050726,-4.9506264,PCA,3,Luminal A,0.5399191367713939,-0.3131895983817641,0.48249040318521574,-0.31757291704624385
0.40884843,-4.9905396,PCA,4,Luminal B,1.31621963438076,0.07866696486308976,-0.6542224099664786,0.15004105326478878
-5.5222883,2.5890803,PCA,3,Luminal A,-0.4882759551820523,-0.2392416993757374,0.8612927522962572,-0.6528394367599987
-6.010887,1.0913482,PCA,3,Luminal A,-0.8205363329702777,-0.4365456113367726,0.45315583388159025,0.12210843279311667
-5.7499037,-2.501109,PCA,3,Luminal A,0.4134585571394181,-0.49966715552842833,0.9006792021930825,-0.5707368687111778
23.163559,2.040073,PCA,1,Basal-like,-0.04678358752725889,1.716239966445111,-1.2898289230652538,1.283831325086021
2.7661347,-3.6332488,PCA,0,Normal-like,1.112176458774205,-0.10080513055893167,-0.2771170110155696,-0.5011509813681496
14.834842,-0.30617952,PCA,1,Basal-like,0.14136608725264574,0.41399579309315826,-1.7065520149040736,0.801597497554493
10.928955,-2.4041162,PCA,0,Normal-like,0.5520764418465877,1.9872579529396215,-1.0625681466484356,0.5649302763288252
-4.583466,6.8914704,PCA,4,Luminal B,-0.5421021220651189,-0.04616067610315058,0.336280850296517,0.08307502435059416
-4.589927,-3.299944,PCA,3,Luminal A,-0.1335087279151413,-0.04774919225862935,0.777270468953055,0.17204666638045746
2.0061772,-4.296824,PCA,3,Luminal A,1.4877038817083632,0.3010201693535837,-0.5247081438034221,-0.23763116241496499
3.9636974,-4.231375,PCA,1,Basal-like,1.6591889865395744,0.12505980895776403,-0.22357078792234644,-0.04006717063217556
0.6232877,-4.730325,PCA,0,Normal-like,1.3160821344590956,-0.17621968851566272,-0.006185297114489993,-0.2723236331000678
-5.518856,-1.8488846,PCA,3,Luminal A,-0.34883842196465215,-0.2175567995272408,0.3346044975188473,0.05754541384012879
22.20826,1.5395169,PCA,1,Basal-like,-0.7737243518683168,2.207511001968873,-1.8271073653563144,0.8242190330767492
-6.95307,12.844681,PCA,4,Luminal B,-0.9516886635980158,-0.2698352428620153,0.5880441929337795,-0.14613452499498497
-5.558935,-2.8807971,PCA,3,Luminal A,-0.7831965479381584,-0.09316184870277158,0.24025222467158183,-0.3923545714323792
-3.6468616,-3.917707,PCA,3,Luminal A,0.057328038586535554,-0.33690901534740375,0.5822012717246763,-0.3406014551086774
2.0605528,-4.1047573,PCA,2,HER2-enriched,1.5252986123495291,-0.17239497110974333,-0.5042500461295816,-0.06131438620078307
21.385458,1.5913076,PCA,1,Basal-like,-0.6651188312501273,1.0988424841474114,-1.8027330576759388,0.856383662385508
-7.287867,-0.21931887,PCA,3,Luminal A,-1.1668921091304527,-0.7919984660978618,0.6519774674412678,-0.9240802063388922
1.9586154,-3.882872,PCA,2,HER2-enriched,1.3946589937983143,-0.21758103017951386,-0.4488825524664031,-0.3733008639072946
-3.3168755,-5.1952314,PCA,3,Luminal A,0.5095082569222602,-0.01804162010816736,0.27046901822357683,-0.3324969378029945
-0.95138156,-4.4519405,PCA,3,Luminal A,0.8871635526630421,-0.26173945857653885,-0.9758510663308948,-0.6220641839901025
-7.0460434,3.4942822,PCA,4,Luminal B,-0.7856109025923145,-0.5606675256758291,0.6340663386839844,-0.2509037578686813
1.6428959,-4.1707134,PCA,0,Normal-like,1.4432603091088156,-0.38371707238062724,-0.16295541708560307,-0.2841604229893292
-2.2470295,-6.1724815,PCA,3,Luminal A,1.2481379110962432,-0.14298984560737854,0.37347647791145083,0.5644094926295677
-5.380083,-2.7443264,PCA,3,Luminal A,0.14131816298756764,-0.3655072997316246,0.3701171452241032,0.03306657814438775
34.477562,6.2481217,PCA,1,Basal-like,0.1848775998457381,2.289106804462035,-1.7733847033497376,1.0876720780035316
16.286104,-0.16145372,PCA,1,Basal-like,0.5501101600884137,2.029774634205022,-1.6358395258758827,0.771568589844605
23.022476,2.4783516,PCA,1,Basal-like,-0.6206789069628865,1.8723823595248035,-1.6519528320381138,1.1709364985955748
16.916872,-0.4349332,PCA,1,Basal-like,-0.11880852762589335,2.4622091089938007,-2.5656435682199517,0.8433060439403288
-7.297542,7.3643966,PCA,4,Luminal B,-1.1321261813641568,-0.6143455849336642,0.35643987045751246,-0.6683594179482378
-4.425748,-4.0444813,PCA,3,Luminal A,0.1078247272452611,-0.33926657381862857,0.5863614395618498,-0.5321737907526974
-5.495327,9.546873,PCA,4,Luminal B,-0.8996643536236485,-0.44850850036891304,-0.02052740044265658,0.346442189409322
-2.3582091,-5.529747,PCA,3,Luminal A,1.0110245912123232,-0.27807509745340775,-1.4552674706730262,-0.9112561305974461
-6.6596065,10.849377,PCA,4,Luminal B,-0.7658420265567999,-0.5760124817357182,0.7392799985909857,-0.6050665439315052
-3.7068923,-4.045937,PCA,3,Luminal A,0.20744348721322403,0.09689707279777408,0.1352924763962679,-0.14959042810203058
-1.8726736,-5.086546,PCA,3,Luminal A,0.6930363066105095,-0.2694394146576432,-1.286662004560933,-0.7669947332505922
-5.2100625,1.4887381,PCA,4,Luminal B,-0.7354240496259937,-0.622063721917178,0.7573718373618092,0.23215847120860536
0.37281927,-4.9113536,PCA,3,Luminal A,0.7249060409719871,-0.2665512925611038,-1.136925963041676,-0.9877457280590627
-4.99536,-4.10927,PCA,3,Luminal A,0.174420867122481,-0.42942968773867507,0.6464416022076562,-0.47816813767983696
-6.7495008,7.4229665,PCA,4,Luminal B,-1.3598554992138305,-0.7270406586474614,0.8423027575283184,-0.4483572154144005
0.64595497,-4.857644,PCA,3,Luminal A,1.6222217967607075,-0.05677789596661161,0.06529933868628843,0.0023925182815196858
2.5563884,-4.0937576,PCA,0,Normal-like,1.5882845637585692,-0.0786529782034575,-0.17302422125129144,-0.0574368055020899
-4.35734,-5.1355963,PCA,3,Luminal A,0.532791004986923,-0.5574858926494695,0.7924197365443401,-0.46573828900971637
-5.9472327,8.930098,PCA,4,Luminal B,-0.5664667210293777,-0.5314030204795358,0.69014158837695,-0.3412355431025923
20.766676,1.5633645,PCA,1,Basal-like,0.012762221528562961,2.444302903660675,-1.5441748799618324,1.1258581866168214
-5.9790063,-3.3562672,PCA,3,Luminal A,-0.3400265081121802,-0.5688693975773841,0.9039653086939317,-0.588685245769339
2.6862662,-3.6292634,PCA,0,Normal-like,1.6070099467962757,-0.11988478173135383,-0.2913482357979319,-0.18767323683783066
25.823298,3.9199338,PCA,1,Basal-like,-0.46880558195402455,2.5332904425351495,-1.8065923751966264,1.031776924974588
-6.4113364,-2.3805692,PCA,3,Luminal A,-0.08306262616044886,-0.3058954071067819,0.8563104813717874,-0.3695708404976521
1.3719265,-4.75298,PCA,0,Normal-like,1.4569728222226732,0.2963085503376244,-0.22587893008112372,-0.3445575895618431
-3.7578745,-5.8882504,PCA,3,Luminal A,0.4390314352572984,-0.3342968654521787,0.6590693691391856,-0.4094128253907448
19.671257,0.6846843,PCA,1,Basal-like,-0.42182008376326663,2.0719388160642978,-1.6033897692492225,1.183354618991307
1.4381154,-4.3309674,PCA,0,Normal-like,1.3471450494050863,-0.12863906388571297,0.06577148328153008,0.095324766765466
-3.9906907,-4.8774495,PCA,3,Luminal A,-0.18290082333237426,-0.42904104645080116,0.5035845660469346,-0.48238777942071753
-7.146986,1.0149326,PCA,3,Luminal A,-0.517218770118432,-0.6723678716407541,0.7846641423685747,-0.42102203280200284
-4.8490114,-4.5191836,PCA,3,Luminal A,-0.431761431693054,-0.22313502280031955,0.22537625108238185,-0.40867124350805545
21.965939,1.6042609,PCA,1,Basal-like,-0.8342201463214911,2.359184385300676,-2.0892557825998037,0.7331447263546099
1.3164012,-4.774185,PCA,0,Normal-like,1.3162475511673815,0.18922539837470154,0.2704243295731967,-0.30391958965005994
3.4571626,-3.6284156,PCA,2,HER2-enriched,1.4521823695805214,0.21569318739161789,-0.16409879562057572,0.5786519205134293
-3.8836553,8.787748,PCA,4,Luminal B,-0.9910707779868498,-0.1897061356944017,0.012009866312024827,0.34635228027809656
-7.435352,5.8998313,PCA,3,Luminal A,-1.5295152022559573,-0.6461504567755265,0.4839800029836884,-0.5886549727774828
14.516073,-1.1180606,PCA,1,Basal-like,-0.24607012872394596,1.434197921840531,-1.073177028183779,0.9618630377686683
-6.258531,0.3305912,PCA,3,Luminal A,-0.4873233591049779,-0.3792707994716475,0.6100010067955711,-0.14148873701366882
1.7505101,-4.097842,PCA,3,Luminal A,1.1660854102197555,-0.38232796907652733,-0.4027196060302316,-0.5447286768051198
21.656097,1.1720247,PCA,1,Basal-like,-0.5648725208647905,2.5341327995344156,-2.0402716210060854,-0.009769765921694762
21.49218,1.2818675,PCA,1,Basal-like,-0.7887776970928537,1.383310942032168,-1.6100848226950355,1.037034177310994
-6.8868523,3.6756644,PCA,3,Luminal A,-0.9264424256891249,-0.4671868734165427,1.077760666806437,-0.47864209197602114
20.012438,2.07733,PCA,1,Basal-like,-0.9156794489586841,0.6562929548945794,-1.9353392712190856,0.5248453376332847
-5.7663665,-2.7331882,PCA,3,Luminal A,-0.4037935163336112,-0.35917620734049216,0.5163747761301446,0.022415841959649324
-2.340964,-4.7736197,PCA,3,Luminal A,0.8333997124195804,-0.33976606042438195,-1.2452448903530509,-1.0300045105398181
-7.6256576,0.6790395,PCA,3,Luminal A,-0.5984248522849506,-0.07628275799238594,1.0094138628128408,-0.6958802764392662
-6.1671076,3.0143714,PCA,3,Luminal A,-0.42347206854005587,-0.5366317857790515,0.6668580870957355,0.04069655683989307
-5.534901,-4.1728497,PCA,3,Luminal A,0.11052756994789112,-0.5381813603780377,0.5224616982566296,-0.5557673034847109
0.559129,-4.764853,PCA,1,Basal-like,1.2118522622389842,0.09055765582866049,0.00190450538891547,-0.2993582661166934
-5.5626016,-4.180604,PCA,3,Luminal A,-0.07558702421217114,-0.17471356604051086,0.5967569938585456,-0.04238019806973131
-4.295044,-4.5055237,PCA,3,Luminal A,-0.2586015107055427,-0.5637909833514486,0.6484971818717906,-0.229265773408254
-4.935032,13.492603,PCA,4,Luminal B,-0.5668658728649377,-0.07392697918739931,0.3185898461350522,0.3588535233015753
-3.51084,-4.078163,PCA,3,Luminal A,0.6695526707831959,-0.1240572596212206,0.7056923959955642,-0.4506138875482788
-5.221092,11.7953415,PCA,4,Luminal B,-0.7025289664862058,-0.44703102904303865,0.3359661117106714,0.23307007170727106
-7.0433125,-1.3531723,PCA,3,Luminal A,-0.8087499697964576,-0.6567832178404918,0.273385172258617,-0.7339398754837517
-5.8223457,-2.9778166,PCA,3,Luminal A,-0.7773147432242551,-0.2500233242784146,0.9076164005005135,-0.37935123420807615
5.562089,-3.757306,PCA,0,Normal-like,1.6404802871627018,0.4461953752208339,-0.3416795029248264,0.1366576938670968
-7.559391,5.009933,PCA,4,Luminal B,-0.9995686667244053,-0.5195611802271999,0.8899127313701831,-0.6369991410656863
-5.3966045,10.8101845,PCA,4,Luminal B,-1.4636185257043524,-0.47020687893803037,0.5045242782043483,0.11689522961277594
-6.933065,-1.6875398,PCA,3,Luminal A,-1.3970187993020575,-0.6409458855232302,0.5823455881221252,-1.0056810585130156
16.865202,1.0919456,PCA,1,Basal-like,-0.2980168803993688,0.4234349462434167,-1.438286791242457,1.2231431469502811
-5.440832,-4.5526342,PCA,3,Luminal A,0.041856203471577536,-0.1409581207182884,0.6557783864389453,-0.4259820639293015
-7.217102,6.341326,PCA,4,Luminal B,-1.1336132796419727,-0.7402374090809511,0.5184500831028999,-0.8292916602864817
-4.7648273,-4.826414,PCA,3,Luminal A,0.14724268853681688,-0.4992893112095128,0.7700873720346568,-0.7779179628557745
-8.198586,12.751057,PCA,4,Luminal B,-0.799193097095194,-0.3792411622796317,0.5192487376009328,-0.18975988119347365
-4.925183,-4.888195,PCA,3,Luminal A,0.26963768073845507,-0.40533060853702085,0.969642801075667,0.1163140101906309
0.95685005,-4.630542,PCA,0,Normal-like,1.3455420194016114,-0.017536451665183122,0.16556145603707895,-0.16912372255588465
-6.368945,1.5719633,PCA,3,Luminal A,-0.6326073403450876,-0.6002715018470303,0.6851432025697244,-0.2149069783155636
-4.611018,8.995871,PCA,4,Luminal B,-0.7960092927205145,-0.32448868314952967,0.5216376829546007,0.7265942615358486
-4.2734194,-4.319254,PCA,3,Luminal A,0.5335919699534046,-0.4525735400600046,0.5768082796767342,-0.3190749016496094
-6.220169,2.9648423,PCA,3,Luminal A,-1.2695384392299596,-0.4426083464825909,0.6084064645708559,-0.0787997874312043
-7.708538,1.4691806,PCA,3,Luminal A,-0.9528546413925281,-0.4611955227275472,0.7920631203913719,-0.6592491871547821
30.149475,5.8525205,PCA,1,Basal-like,-0.8570051369353167,1.8254047507108841,-1.471788008550887,1.321062636374721
22.639801,3.6094375,PCA,1,Basal-like,-0.4109550941085979,1.9635786858047661,-1.4360272964547232,1.5778595855934845
18.162521,0.021701813,PCA,1,Basal-like,-0.3675267303506813,2.938693167225324,-1.1737438961419409,1.6892333979081187
-5.650742,-3.4891708,PCA,3,Luminal A,-0.18754028708370707,-0.6324132127505757,0.6436505561344449,-0.6535389245639838
-5.0149536,-3.7511451,PCA,3,Luminal A,-0.019344856494944097,-0.47671890996267563,0.4837584209911386,-0.21818783024776725
-3.5099561,-3.0701022,PCA,3,Luminal A,-0.5016480059595594,0.037187843877286436,0.4398787910973022,0.034210315117755324
-6.6262083,-0.67286825,PCA,3,Luminal A,-0.09536537387835356,-0.4351080206949868,0.8380993902409599,-0.2842991579127672
-5.639421,-2.1034794,PCA,3,Luminal A,0.0426184815180235,-0.4775331414626296,0.4307377809679646,-0.28461301639505526
0.51791584,-5.159582,PCA,3,Luminal A,1.7694060271175156,0.062318719883515485,-0.39723130131193723,1.836239082665756e-05
-6.821649,-1.0924711,PCA,3,Luminal A,-0.33780950106595686,-0.41981819995230174,0.7177287361902065,-0.23614454770241106
1.6559612,-4.6533394,PCA,0,Normal-like,1.484319537084903,-0.19949570411199713,0.04402958772115722,-0.24143887135137823
-6.726284,-1.3774486,PCA,3,Luminal A,-0.7246091280113853,-0.10366094689450335,0.763936911933034,-0.2637175083323986
-6.907473,4.4048066,PCA,3,Luminal A,-1.0469055310755582,-0.6491558216745588,0.798227566217762,-0.11945222316957652
-5.0932584,-4.5368714,PCA,3,Luminal A,-0.03478239152686224,-0.44769871200962996,0.7010198611529759,-0.8043733529705748
-7.1841154,5.0832305,PCA,4,Luminal B,-0.8171873815199633,-0.42194046693257686,0.5805699183905492,-0.23193780902115002
25.271713,2.4388704,PCA,1,Basal-like,-0.22567810674929642,2.0346909677372946,-1.2099966324141394,1.3198613245387323
-3.709381,-5.849706,PCA,3,Luminal A,0.6494273205250503,-0.27150678176628285,0.32874836292458887,-0.2680011650993013
-3.8386621,-4.665448,PCA,3,Luminal A,0.8823576281885535,0.007780611608617389,0.6416553269083203,-0.1975153732662763
-2.356709,-5.4080024,PCA,3,Luminal A,0.9017146082546053,-0.4900991397019451,-1.0255787046938118,-0.8537223260126365
-5.865141,-3.6774607,PCA,3,Luminal A,0.07847412345240132,-0.526167958541663,0.8129549737912881,-0.5446986530313414
-3.5426629,5.7371144,PCA,4,Luminal B,-0.3053218573670149,-0.29497150377652903,0.022763961931435865,0.12021437025137599
-7.0304694,-1.3888083,PCA,3,Luminal A,-0.5144750437323001,-0.44683693579503314,0.7480587062239257,-0.9774720259130752
-8.75825,7.776012,PCA,3,Luminal A,-0.9487152970145507,-0.6224229320322338,0.8984109487334426,-0.35076444333818785
-4.925512,-4.3361044,PCA,3,Luminal A,0.25753702136925527,-0.34528936854341225,0.7144534253670212,-0.35851644719028536
-4.5918446,10.081829,PCA,4,Luminal B,-0.5602220994193001,-0.275713666892673,0.12674130924730825,0.12643863464324004
0.8822415,-4.569912,PCA,0,Normal-like,1.106916003576192,-0.08614522532241936,0.004248906602386457,-0.3680685579521369
2.5245883,9.470747,PCA,2,HER2-enriched,-0.5599741414451626,-0.11617771863353146,-0.48748758047737084,1.0735989107003194
-4.9347806,-2.8777413,PCA,3,Luminal A,0.21309155822409676,-0.5667405891892704,0.6964980289336757,-0.07342701398755325
-0.65894413,-5.7581735,PCA,3,Luminal A,1.8980646283786278,-0.050909160343975385,0.054608526317723116,-0.4145244239131079
21.403503,1.5796065,PCA,1,Basal-like,-0.5967814819705436,1.1340449466122362,-1.8482184975056537,0.7239678077814076
-6.9551272,0.45178938,PCA,3,Luminal A,-0.38973507477443564,-0.49336345677791654,0.8545866124111043,-0.16649410729986372
-5.4212766,-2.4011128,PCA,3,Luminal A,-0.6183582020734357,-0.4415439487727071,0.5301815375924872,-0.44108300666589945
4.166017,-4.2828436,PCA,1,Basal-like,0.23022760592960678,0.048013499831336515,-1.493510249012629,-0.06970869688908986
19.811577,0.34776354,PCA,1,Basal-like,-0.015554922993012796,2.008895504185161,-1.3182660974959453,1.0672100676656815
0.5779896,-4.6617885,PCA,1,Basal-like,1.4641388912090287,-0.061934812824372146,-0.09160209523239973,-0.30756298806009513
2.1465483,-4.7074156,PCA,0,Normal-like,1.5497387643372182,-0.1557747861264403,-0.00882677833856528,-0.21015977733585725
3.654075,-3.4783697,PCA,0,Normal-like,1.4521823695805214,0.21569318739161789,-0.16409879562057572,0.5786519205134293
-7.797075,2.0847821,PCA,3,Luminal A,-0.6204699481378613,-0.5856132954653914,0.8382145735114476,-0.8067982918388292
-1.1419435,-5.4429655,PCA,3,Luminal A,1.3160821344590956,-0.17621968851566272,-0.006185297114489993,-0.2723236331000678
-0.7664267,-5.4126663,PCA,4,Luminal B,0.7850707951388962,-0.3180159217745878,-0.803584216032798,-0.7265069371796291
-8.127514,5.528279,PCA,3,Luminal A,-0.824686274050622,-0.7806731599717933,1.1093162042691704,-1.0947930227125005
0.34498832,-5.1124997,PCA,0,Normal-like,1.3253690784851786,-0.17165888492338616,-0.26334195647762343,0.513366838709482
25.038794,2.5209107,PCA,1,Basal-like,-0.022534023302859717,3.1549457790470727,-1.714389934202954,1.4005820597939167
-5.8264728,-1.7142527,PCA,3,Luminal A,-0.3821764966601739,-0.4165694144949232,0.7951891016852984,-0.32675597221717156
4.6127625,-2.7285428,PCA,0,Normal-like,0.20377817083351923,0.5119510069385106,-0.7610290224678733,0.8457327428575808
-5.008677,1.4940953,PCA,3,Luminal A,-0.22962758178548892,-0.43605893149128405,0.7087325823242264,-0.4302940645473255
-8.575485,0.9038539,PCA,3,Luminal A,-0.8289360574590533,-0.4222234290798652,1.2858053947050208,-0.7846381533133865
-5.5211363,-2.25371,PCA,3,Luminal A,-0.4116985202516826,-0.4128374635030459,0.4874099710053717,-0.6449569211333713
0.15552974,-4.9914722,PCA,3,Luminal A,1.3066133478297206,-0.07297248103193375,-0.038882338076287666,-0.2580201457534659
