projection_1,projection_2,projection_method,subtype_id,subtype,Luminal marker score,Basal/proliferation score,HER2-enriched subtype signature
-4.35734,-5.1355963,PCA,3,Basal-like,0.49525462201312304,0.05885101292380246,-0.46573828900971637
-5.9472327,8.930098,PCA,4,Normal-like,0.5121480719919779,0.4320386068084525,-0.3412355431025923
20.766676,1.5633645,PCA,1,Luminal B,-1.6181253278206527,1.5985060454320854,1.1258581866168214
-5.9790063,-3.3562672,PCA,3,Basal-like,0.42316759175162694,-0.2946635863133698,-0.588685245769339
2.6862662,-3.6292634,PCA,0,Luminal A,0.09463228878863299,-0.7364510257325114,-0.18767323683783066
25.823298,3.9199338,PCA,1,Luminal B,-1.693597851434889,1.5432726911125987,1.031776924974588
-6.4113364,-2.3805692,PCA,3,Basal-like,0.7587719284160221,-0.37489804673437976,-0.3695708404976521
1.3719265,-4.75298,PCA,0,Luminal A,0.01104954822856157,-0.7629671571402011,-0.3445575895618431
-3.7578745,-5.8882504,PCA,3,Basal-like,0.3049932398262843,-0.38424447749034724,-0.4094128253907448
19.671257,0.6846843,PCA,1,Luminal B,-2.276500758323801,1.122738233232686,1.183354618991307
1.4381154,-4.3309674,PCA,0,Luminal A,0.21804959625558484,-0.38332263722234333,0.095324766765466
-3.9906907,-4.8774495,PCA,3,Basal-like,0.4841112087895856,-0.390191684904583,-0.48238777942071753
-7.146986,1.0149326,PCA,3,Basal-like,0.20098744598659626,0.5297068263475638,-0.42102203280200284
-4.8490114,-4.5191836,PCA,3,Basal-like,0.020188544878306014,0.39370167844426274,-0.40867124350805545
21.965939,1.6042609,PCA,1,Luminal B,-2.3717849124223847,1.438484358717543,0.7331447263546099
1.3164012,-4.774185,PCA,0,Luminal A,0.17397808294862213,0.13198434508626045,-0.30391958965005994
3.4571626,-3.6284156,PCA,2,HER2-enriched,0.08265840919488028,-0.22504823886510708,0.5786519205134293
-3.8836553,8.787748,PCA,4,Normal-like,-0.25315363882504766,-0.011413799292557175,0.34635228027809656
-7.435352,5.8998313,PCA,3,Basal-like,0.6038463462457854,-0.14586699635279932,-0.5886549727774828
14.516073,-1.1180606,PCA,1,Luminal B,-1.0250082115430756,0.9586315296731109,0.9618630377686683
-6.258531,0.3305912,PCA,3,Basal-like,0.8258003329712418,0.36175277673835415,-0.14148873701366882
1.7505101,-4.097842,PCA,3,Basal-like,-0.2440521086520114,-1.2834926864910403,-0.5447286768051198
21.656097,1.1720247,PCA,1,Luminal B,-2.4885934285094895,1.2449685718997374,-0.009769765921694762
